DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2019-09-11 11:50:59",search_p,op=1&qr=a,search_p,505,1007,3.4,X,X,X
"2019-09-11 10:51:03",patient_profile,X,patient_profile.php?pid=4,505,1007,3.4,X,X,X
"2019-09-11 10:51:07",specimen_info,X,specimen_info.php?sid=6,505,1007,3.4,X,X,X
"2019-09-11 10:51:16",specimen_info,X,specimen_info.php?sid=6&vd=1,505,1007,3.4,X,X,X
"2019-09-11 10:51:19",reports_testhistory,from=2019-09-10&to=2019-09-10&ip=&viz=,reports_testhistory.php?location=1007&patient_id=4&yf=2019&mf=09&df=10&yt=2019&mt=09&dt=10,505,1007,3.4,X,X,X
"2019-09-11 10:51:47",reports_testhistory,from=2019-09-10&to=2019-09-10&ip=&viz=,reports_testhistory.php?location=1007&patient_id=4&yf=2019&mf=09&df=10&yt=2019&mt=09&dt=10,505,1007,3.4,X,X,X
"2019-09-11 10:52:26",reports_testhistory,from=2019-09-10&to=2019-09-10&ip=0&viz=1,reports_testhistory.php?location=1007&patient_id=4&yf=2019&mf=09&df=10&yt=2019&mt=09&dt=10&ip=0&viz=1,505,1007,3.4,X,X,X
"2019-09-11 10:52:54",reports_testhistory,from=2019-09-10&to=2019-09-10&ip=1&viz=1,reports_testhistory.php?location=1007&patient_id=4&yf=2019&mf=09&df=10&yt=2019&mt=09&dt=10&ip=1&viz=1,505,1007,3.4,X,X,X
"2019-09-11 10:53:18",search,X,search,505,1007,3.4,X,X,X
"2019-09-11 10:53:32",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 11:53:34",search_p,op=1&qr=j,search_p,505,1007,3.4,X,X,X
"2019-09-11 12:49:09",catalog,X,catalog,505,1007,3.4,X,X,X
"2019-09-11 13:13:50",lab_config_home,X,lab_config_home.php?id=1008,506,1008,3.4,X,X,X
"2019-09-11 14:13:53",view_stocks,X,view_stocks,506,1008,3.4,X,X,X
"2019-09-11 13:13:55",find_patient,X,find_patient,517,1011,3.4,X,X,X
"2019-09-11 14:14:07",catalog,X,catalog.php?show_s=1,,,3.4,X,X,X
"2019-09-11 13:14:10",lab_config_home,X,lab_config_home.php?id=1010,508,1010,3.4,X,X,X
"2019-09-11 13:14:11",lab_config_home,X,lab_config_home.php?id=1010,508,1010,3.4,X,X,X
"2019-09-11 14:14:13",view_stocks,X,view_stocks,508,1010,3.4,X,X,X
"2019-09-11 14:14:23",view_stocks,X,view_stocks,508,1010,3.4,X,X,X
"2019-09-11 13:14:23",catalog,X,catalog,506,1008,3.4,X,X,X
"2019-09-11 14:14:26",search_p,op=1&qr=f,search_p,517,1011,3.4,X,X,X
"2019-09-11 13:14:26",lab_config_home,X,lab_config_home.php?id=1007,505,1007,3.4,X,X,X
"2019-09-11 14:14:29",view_stocks,X,view_stocks,505,1007,3.4,X,X,X
"2019-09-11 13:14:37",catalog,X,catalog,505,1007,3.4,X,X,X
"2019-09-11 13:14:37",catalog,X,catalog,506,1008,3.4,X,X,X
"2019-09-11 13:14:39",new_specimen,pid=1&dnum=1,new_specimen.php?pid=1&dnum=1,517,1011,3.4,X,X,X
"2019-09-11 13:14:47",reports,X,reports,506,1008,3.4,X,X,X
"2019-09-11 13:14:48",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 13:14:51",lab_config_home,X,lab_config_home.php?id=1010&sfcupdate=1,508,1010,3.4,X,X,X
"2019-09-11 13:14:52",catalog,X,catalog,506,1008,3.4,X,X,X
"2019-09-11 14:14:54",view_stocks,X,view_stocks,508,1010,3.4,X,X,X
"2019-09-11 13:15:05",lab_config_home,X,lab_config_home.php?id=1010&sfcupdate=1,508,1010,3.4,X,X,X
"2019-09-11 14:15:07",view_stocks,X,view_stocks,508,1010,3.4,X,X,X
"2019-09-11 13:15:08",lab_config_home,X,lab_config_home.php?id=1008,506,1008,3.4,X,X,X
"2019-09-11 14:15:09",view_stocks,X,view_stocks,506,1008,3.4,X,X,X
"2019-09-11 14:15:13",search_p,op=1&qr=famata,search_p,518,1011,3.4,X,X,X
"2019-09-11 13:15:16",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:15:22",lab_config_home,X,lab_config_home.php?id=1006,504,1006,3.4,X,X,X
"2019-09-11 14:15:26",view_stocks,X,view_stocks,504,1006,3.4,X,X,X
"2019-09-11 13:15:27",find_patient,X,find_patient,508,1010,3.4,X,X,X
"2019-09-11 14:15:29",search_p,op=1&qr=f,search_p,518,1011,3.4,X,X,X
"2019-09-11 13:15:30",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:15:34",find_patient,X,find_patient,504,1006,3.4,X,X,X
"2019-09-11 14:15:38",search_p,op=1&qr=mohamd,search_p,508,1010,3.4,X,X,X
"2019-09-11 14:15:41",search_p,op=1&qr=j,search_p,505,1007,3.4,X,X,X
"2019-09-11 13:15:44",new_patient,qr=mohamd,new_patient.php?n=mohamd,508,1010,3.4,X,X,X
"2019-09-11 13:15:53",find_patient,X,find_patient,517,1011,3.4,X,X,X
"2019-09-11 13:15:55",new_patient,qr=j,new_patient.php?n=j,505,1007,3.4,X,X,X
"2019-09-11 14:15:59",search_p,op=1&qr=f,search_p,517,1011,3.4,X,X,X
"2019-09-11 13:16:00",new_specimen,pid=1&dnum=1,new_specimen.php?pid=1&dnum=1,518,1011,3.4,X,X,X
"2019-09-11 13:16:14",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 13:16:14",find_patient,X,find_patient,508,1010,3.4,X,X,X
"2019-09-11 13:16:20",new_patient,qr=,new_patient,504,1006,3.4,X,X,X
"2019-09-11 13:16:23",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 13:16:25",result_entry_patient_dyn,op=1&qr=john,result_entry_patient_dyn,506,1008,3.4,X,X,X
"2019-09-11 13:16:34",new_specimen,pid=1&dnum=1,new_specimen.php?pid=1&dnum=1,517,1011,3.4,X,X,X
"2019-09-11 13:16:38",result_entry_patient_dyn,op=1&qr=John,result_entry_patient_dyn,506,1008,3.4,X,X,X
"2019-09-11 13:16:44",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:16:47",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 14:16:47",search_p,"op=1&qr=Fatmata Jalloh",search_p,506,1008,3.4,X,X,X
"2019-09-11 13:16:50",new_patient,"qr=Fatmata Jalloh",new_patient.php?n=Fatmata%20Jalloh,506,1008,3.4,X,X,X
"2019-09-11 13:16:51",reports,X,reports,506,1008,3.4,X,X,X
"2019-09-11 14:17:00",patient_add,agep=1,patient_add,504,1006,3.4,X,X,X
"2019-09-11 13:17:00",new_specimen,pid=12&dnum=1,new_specimen.php?pid=12&dnum=1&session_num=20190911-1,504,1006,3.4,X,X,X
"2019-09-11 14:17:03",search_p,op=1&qr=Kadiatu,search_p,508,1010,3.4,X,X,X
"2019-09-11 13:17:03",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 13:17:15",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:17:15",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 14:17:29",search_p,op=1&qr=f,search_p,518,1011,3.4,X,X,X
"2019-09-11 13:17:39",new_specimen,pid=1&dnum=1,new_specimen.php?pid=1&dnum=1,518,1011,3.4,X,X,X
"2019-09-11 13:17:40",new_patient,qr=Kadiatu,new_patient.php?n=Kadiatu,508,1010,3.4,X,X,X
"2019-09-11 13:17:43",search,X,search,505,1007,3.4,X,X,X
"2019-09-11 14:17:45",patient_add,agep=1,patient_add,506,1008,3.4,X,X,X
"2019-09-11 13:17:45",new_specimen,pid=21&dnum=1,new_specimen.php?pid=21&dnum=1&session_num=20190911-1,506,1008,3.4,X,X,X
"2019-09-11 13:17:49",reports,X,reports,505,1007,3.4,X,X,X
"2019-09-11 13:17:52",backup_data_ui,X,backupDataUI.php?id=1008,506,1008,3.4,X,X,X
"2019-09-11 14:17:56",specimenbox_add,X,specimenbox_add.php?num=2&pid=1&dnum=1&doc=&title=&refTo=&session_num=20190911-4,518,1011,3.4,X,X,X
"2019-09-11 14:17:58",backup_data,X,backupData,506,1008,3.4,X,X,X
"2019-09-11 13:17:59",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:18:34",specimen_add,X,specimen_add.php?session_num=20190911-1,504,1006,3.4,X,X,X
"2019-09-11 13:18:36",specimen_add,X,specimen_add.php?session_num=20190911-1,506,1008,3.4,X,X,X
"2019-09-11 14:18:42",patient_add,agep=1,patient_add,508,1010,3.4,X,X,X
"2019-09-11 13:18:43",new_specimen,pid=3&dnum=1,new_specimen.php?pid=3&dnum=1&session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 13:18:45",find_patient,X,find_patient,504,1006,3.4,X,X,X
"2019-09-11 13:18:47",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 13:18:51",new_patient,qr=,new_patient,504,1006,3.4,X,X,X
"2019-09-11 13:19:13",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 14:19:20",patient_add,agep=1,patient_add,504,1006,3.4,X,X,X
"2019-09-11 13:19:20",new_specimen,pid=13&dnum=2,new_specimen.php?pid=13&dnum=2&session_num=20190911-2,504,1006,3.4,X,X,X
"2019-09-11 14:19:21",catalog,X,catalog.php?show_t=1,,,3.4,X,X,X
"2019-09-11 13:19:21",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 14:19:26",search_p,op=1&qr=J,search_p,505,1007,3.4,X,X,X
"2019-09-11 13:19:29",specimen_add,X,specimen_add.php?session_num=20190911-3,517,1011,3.4,X,X,X
"2019-09-11 13:19:31",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 13:19:32",new_patient,qr=J,new_patient.php?n=J,505,1007,3.4,X,X,X
"2019-09-11 13:19:36",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 13:20:00",new_patient,qr=,new_patient,506,1008,3.4,X,X,X
"2019-09-11 14:20:00",specimenbox_add,X,specimenbox_add.php?num=2&pid=3&dnum=1&doc=&title=&refTo=&session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 14:20:00",specimenbox_add,X,specimenbox_add.php?num=3&pid=3&dnum=1&doc=&title=&refTo=&session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 13:20:04",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 14:20:10",search_p,"op=1&qr=Jane Rose",search_p,506,1008,3.4,X,X,X
"2019-09-11 13:20:13",new_patient,"qr=Jane Rose",new_patient.php?n=Jane%20Rose,506,1008,3.4,X,X,X
"2019-09-11 13:20:16",reports,X,reports,515,1009,3.4,X,X,X
"2019-09-11 13:20:26",reports,X,reports,518,1011,3.4,X,X,X
"2019-09-11 13:20:27",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 13:20:35",lab_config_home,X,lab_config_home.php?id=1008,506,1008,3.4,X,X,X
"2019-09-11 14:20:36",patient_add,agep=1,patient_add,505,1007,3.4,X,X,X
"2019-09-11 13:20:37",new_specimen,pid=11&dnum=1,new_specimen.php?pid=11&dnum=1&session_num=20190911-3,505,1007,3.4,X,X,X
"2019-09-11 14:20:38",view_stocks,X,view_stocks,506,1008,3.4,X,X,X
"2019-09-11 14:20:48",patient_add,agep=1,patient_add,508,1010,3.4,X,X,X
"2019-09-11 13:20:48",new_specimen,pid=4&dnum=3,new_specimen.php?pid=4&dnum=3&session_num=20190911-2,508,1010,3.4,X,X,X
"2019-09-11 13:21:07",specimen_add,X,specimen_add.php?session_num=20190911-2,504,1006,3.4,X,X,X
"2019-09-11 14:21:16",patient_add,agep=1,patient_add,506,1008,3.4,X,X,X
"2019-09-11 13:21:17",new_specimen,pid=22&dnum=2,new_specimen.php?pid=22&dnum=2&session_num=20190911-3,506,1008,3.4,X,X,X
"2019-09-11 13:21:26",specimen_add,X,specimen_add.php?session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 13:21:26",specimen_add,X,specimen_add.php?session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 13:21:27",specimen_add,X,specimen_add.php?session_num=20190911-1,508,1010,3.4,X,X,X
"2019-09-11 13:21:41",specimen_info,X,specimen_info.php?sid=13&re=1,504,1006,3.4,X,X,X
"2019-09-11 13:24:35",find_patient,X,find_patient,504,1006,3.4,X,X,X
"2019-09-11 13:24:45",new_patient,qr=,new_patient,504,1006,3.4,X,X,X
"2019-09-11 13:24:49",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 13:24:50",reports,X,reports,517,1011,3.4,X,X,X
"2019-09-11 13:24:54",new_patient,qr=,new_patient,506,1008,3.4,X,X,X
"2019-09-11 13:24:56",find_patient,X,find_patient,508,1010,3.4,X,X,X
"2019-09-11 13:24:59",reports,X,reports,518,1011,3.4,X,X,X
"2019-09-11 14:25:03",search_p,op=1&qr=ad,search_p,508,1010,3.4,X,X,X
"2019-09-11 13:25:05",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 14:25:07",specimenbox_add,X,specimenbox_add.php?num=2&pid=11&dnum=1&doc=Kamara&title=Dr&refTo=&session_num=20190911-3,505,1007,3.4,X,X,X
"2019-09-11 13:25:07",find_patient,X,find_patient,517,1011,3.4,X,X,X
"2019-09-11 13:25:13",reports,X,reports,517,1011,3.4,X,X,X
"2019-09-11 13:25:16",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 14:25:26",search_p,op=1&qr=james,search_p,508,1010,3.4,X,X,X
"2019-09-11 13:25:27",specimen_add,X,specimen_add.php?session_num=20190911-3,506,1008,3.4,X,X,X
"2019-09-11 14:25:34",search_p,op=1&qr=abu,search_p,508,1010,3.4,X,X,X
"2019-09-11 13:25:34",find_patient,X,find_patient,506,1008,3.4,X,X,X
"2019-09-11 13:25:39",find_patient,X,find_patient,518,1011,3.4,X,X,X
"2019-09-11 13:25:39",new_patient,qr=J,new_patient.php?n=J,505,1007,3.4,X,X,X
"2019-09-11 13:25:45",catalog,X,catalog,506,1008,3.4,X,X,X
"2019-09-11 14:25:48",search_p,op=1&qr=nenny,search_p,508,1010,3.4,X,X,X
"2019-09-11 13:25:49",reports,X,reports,517,1011,3.4,X,X,X
"2019-09-11 14:25:58",search_p,"op=1&qr=Rose Brown",search_p,506,1008,3.4,X,X,X
"2019-09-11 13:25:58",find_patient,X,find_patient,517,1011,3.4,X,X,X
"2019-09-11 13:26:00",new_patient,"qr=Rose Brown",new_patient.php?n=Rose%20Brown,506,1008,3.4,X,X,X
"2019-09-11 13:26:02",catalog,X,catalog.php?show_s=1,506,1008,3.4,X,X,X
"2019-09-11 13:26:03",new_patient,qr=nenny,new_patient.php?n=nenny,508,1010,3.4,X,X,X
"2019-09-11 13:26:08",view_stock,X,view_stock,517,1011,3.4,X,X,X
"2019-09-11 13:26:11",lab_config_home,X,lab_config_home.php?id=1008,506,1008,3.4,X,X,X
"2019-09-11 14:26:11",patient_add,agep=1,patient_add,504,1006,3.4,X,X,X
"2019-09-11 13:26:11",new_specimen,pid=14&dnum=3,new_specimen.php?pid=14&dnum=3&session_num=20190911-3,504,1006,3.4,X,X,X
"2019-09-11 14:26:12",view_stocks,X,view_stocks,506,1008,3.4,X,X,X
"2019-09-11 13:26:13",reports,X,reports,517,1011,3.4,X,X,X
"2019-09-11 13:26:24",lab_config_home,X,lab_config_home.php?id=1011,509,1011,3.4,X,X,X
"2019-09-11 13:26:26",find_patient,X,find_patient,505,1007,3.4,X,X,X
"2019-09-11 14:26:26",view_stocks,X,view_stocks,509,1011,3.4,X,X,X
