DATETIME,IDENTIFIER,INFO,FILE,USER,LAB,VERSION,TAG1,TAG2,TAG3
"2019-09-09 15:34:44",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:35:11",catalog,X,catalog,505,1007,3.51,X,X,X
"2019-09-09 15:35:21",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:35:41",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:35:58",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:36:21",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:36:55",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:37:54",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:38:20",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:38:41",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:38:59",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:39:18",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:39:18",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:39:46",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:39:54",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:39:56",catalog,X,catalog,508,1010,3.51,X,X,X
"2019-09-09 15:39:59",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:40:03",test_type_new,X,test_type_new,506,1008,3.51,X,X,X
"2019-09-09 16:40:21",test_type_add,X,test_type_add,507,1009,3.51,X,X,X
"2019-09-09 15:40:50",catalog,X,catalog,508,1010,3.51,X,X,X
"2019-09-09 15:40:59",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:41:16",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:41:16",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:41:21",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:42:07",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:42:08",catalog,X,catalog,508,1010,3.51,X,X,X
"2019-09-09 15:42:13",catalog,X,catalog,505,1007,3.51,X,X,X
"2019-09-09 15:42:20",catalog,X,catalog,505,1007,3.51,X,X,X
"2019-09-09 15:42:22",catalog,X,catalog,505,1007,3.51,X,X,X
"2019-09-09 15:42:24",catalog,X,catalog,505,1007,3.51,X,X,X
"2019-09-09 15:42:25",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:42:47",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:42:54",catalog,X,catalog,508,1010,3.51,X,X,X
"2019-09-09 15:43:08",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:43:22",catalog,X,catalog.php?show_t=1,504,1006,3.51,X,X,X
"2019-09-09 15:43:33",test_type_new,X,test_type_new,504,1006,3.51,X,X,X
"2019-09-09 15:43:50",catalog,X,catalog.php?show_t=1,507,1009,3.51,X,X,X
"2019-09-09 15:43:53",test_type_edit,X,test_type_edit.php?tid=1,507,1009,3.51,X,X,X
"2019-09-09 15:44:31",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 16:46:10",test_type_update,X,test_type_update,507,1009,3.51,X,X,X
"2019-09-09 15:47:31",catalog,X,catalog,504,1006,3.51,X,X,X
"2019-09-09 15:48:14",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:48:54",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:49:11",catalog,X,catalog.php?show_t=1,507,1009,3.51,X,X,X
"2019-09-09 15:49:14",test_type_new,X,test_type_new,507,1009,3.51,X,X,X
"2019-09-09 15:50:15",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:50:28",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:50:49",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 16:51:06",test_type_add,X,test_type_add,506,1008,3.51,X,X,X
"2019-09-09 15:51:18",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:51:23",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 16:51:29",test_type_add,X,test_type_add,508,1010,3.51,X,X,X
"2019-09-09 16:51:30",test_type_add,X,test_type_add,508,1010,3.51,X,X,X
"2019-09-09 15:51:49",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:51:50",catalog,X,catalog,508,1010,3.51,X,X,X
"2019-09-09 15:51:59",catalog,X,catalog.php?show_t=1,508,1010,3.51,X,X,X
"2019-09-09 15:52:00",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:52:12",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:52:15",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:52:22",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:52:36",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:53:05",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:53:15",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:53:15",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:53:30",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:53:31",catalog,X,catalog,507,1009,3.51,X,X,X
"2019-09-09 15:53:35",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:53:41",catalog,X,catalog,507,1009,3.51,X,X,X
"2019-09-09 15:53:42",catalog,X,catalog.php?show_s=1,506,1008,3.51,X,X,X
"2019-09-09 15:53:48",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:53:50",test_type_new,X,test_type_new,507,1009,3.51,X,X,X
"2019-09-09 15:53:52",test_type_edit,X,test_type_edit.php?tid=1,507,1009,3.51,X,X,X
"2019-09-09 15:53:53",catalog,X,catalog.php?show_s=1,504,1006,3.51,X,X,X
"2019-09-09 15:53:57",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:54:05",catalog,X,catalog.php?show_t=1,507,1009,3.51,X,X,X
"2019-09-09 15:54:27",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:54:30",catalog,X,catalog.php?show_s=1,509,1011,3.51,X,X,X
"2019-09-09 15:54:32",catalog,X,catalog,504,1006,3.51,X,X,X
"2019-09-09 15:54:41",test_type_new,X,test_type_new,504,1006,3.51,X,X,X
"2019-09-09 15:55:23",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:55:34",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:55:50",catalog,X,catalog,509,1011,3.51,X,X,X
"2019-09-09 15:55:57",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 16:56:02",test_type_add,X,test_type_add,508,1010,3.51,X,X,X
"2019-09-09 15:56:04",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:56:08",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:56:10",catalog,X,catalog.php?show_t=1,508,1010,3.51,X,X,X
"2019-09-09 15:56:16",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:56:24",catalog,X,catalog.php?show_s=1,508,1010,3.51,X,X,X
"2019-09-09 15:56:43",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:56:59",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:57:18",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:57:31",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 16:58:17",test_type_add,X,test_type_add,507,1009,3.51,X,X,X
"2019-09-09 15:58:21",catalog,X,catalog.php?show_t=1,507,1009,3.51,X,X,X
"2019-09-09 15:58:24",catalog,X,catalog,506,1008,3.51,X,X,X
"2019-09-09 15:58:30",test_type_new,X,test_type_new,506,1008,3.51,X,X,X
"2019-09-09 16:58:31",test_type_add,X,test_type_add,504,1006,3.51,X,X,X
"2019-09-09 16:58:32",test_type_add,X,test_type_add,508,1010,3.51,X,X,X
"2019-09-09 15:58:39",catalog,X,catalog.php?show_t=1,508,1010,3.51,X,X,X
"2019-09-09 15:58:45",catalog,X,catalog.php?show_t=1,504,1006,3.51,X,X,X
"2019-09-09 15:58:47",test_type_new,X,test_type_new,508,1010,3.51,X,X,X
"2019-09-09 15:58:49",test_type_new,X,test_type_new,504,1006,3.51,X,X,X
"2019-09-09 15:58:51",catalog,X,catalog.php?show_s=1,507,1009,3.51,X,X,X
"2019-09-09 15:58:57",test_type_edit,X,test_type_edit.php?tid=1,507,1009,3.51,X,X,X
"2019-09-09 15:59:07",catalog,X,catalog.php?show_t=1,507,1009,3.51,X,X,X
"2019-09-09 15:59:13",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 15:59:37",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 16:00:02",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 17:00:10",test_type_add,X,test_type_add,504,1006,3.51,X,X,X
"2019-09-09 16:00:15",catalog,X,catalog.php?show_t=1,504,1006,3.51,X,X,X
"2019-09-09 16:00:18",test_type_new,X,test_type_new,504,1006,3.51,X,X,X
"2019-09-09 16:00:53",catalog,X,catalog,509,1011,3.51,X,X,X
"2019-09-09 16:00:58",catalog,X,catalog,509,1011,3.51,X,X,X
"2019-09-09 16:01:11",catalog,X,catalog.php?show_s=1,507,1009,3.51,X,X,X
"2019-09-09 16:01:14",catalog,X,catalog.php?show_s=1,505,1007,3.51,X,X,X
"2019-09-09 17:01:34",test_type_add,X,test_type_add,504,1006,3.51,X,X,X
"2019-09-09 16:01:40",catalog,X,catalog.php?show_t=1,504,1006,3.51,X,X,X
